"Crash_ID","$1000_Damage_to_Any_One_Person's_Property","Agency","At_Intersection_Flag","Construction_Zone_Flag","Crash_Date","Crash_Death_Count","Crash_Month","Crash_Not_Injured_Count","Crash_Severity","Crash_Time","Crash_Year","Day_of_Week","First_Harmful_Event","Hour_of_Day","Light_Condition","Manner_of_Collision","Median_Width","Number_of_Entering_Roads","Physical_Feature_1","Physical_Feature_2","Road_Class","Roadway_Type","Speed_Limit","Surface_Condition","Traffic_Control_Type","Weather_Condition","Driver_License_Class","Charge","Person_Age","Person_Alcohol_Specimen_Type_Taken","Person_Drug_Specimen_Type","Person_Drug_Test_Result","Person_Ethnicity","Person_Gender","Person_Helmet","Person_Injury_Severity","Person_Total_Injury_Count","injuries_report"
"13118085","Yes","AUSTIN POLICE DEPARTMENT",FALSE,"No","2013-01-26",0,"1",1,"B - SUSPECTED MINOR INJURY","1818","2013","SATURDAY","PEDALCYCLIST","18:00 - 18:59","2 - DARK, NOT LIGHTED","ONE MOTOR VEHICLE - GOING STRAIGHT",0,"97 - NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",0,"1 - DRY","96 - NONE","1 - CLEAR","C - CLASS C","NO CHARGES",23,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","B - BLACK","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED",0,"Person_Not_Injured"
"13250367","Yes","AUSTIN POLICE DEPARTMENT",FALSE,"No","2013-01-26",0,"1",1,"B - SUSPECTED MINOR INJURY","1209","2013","SATURDAY","PEDALCYCLIST","12:00 - 12:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - TURNING RIGHT",0,"97 - NOT APPLICABLE","ENTRANCE TO OR EXIT FROM PRIVATE PROPERTY OR DRIVEWAY","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",30,"1 - DRY","17 - MARKED LANES","2 - CLOUDY","C - CLASS C","NO CHARGES",52,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","H - HISPANIC","1 - MALE","1 - NOT WORN","B - SUSPECTED MINOR INJURY",1,"Person_Possible_Injury"
"13250367","Yes","AUSTIN POLICE DEPARTMENT",FALSE,"No","2013-01-26",0,"1",1,"B - SUSPECTED MINOR INJURY","1209","2013","SATURDAY","PEDALCYCLIST","12:00 - 12:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - TURNING RIGHT",0,"97 - NOT APPLICABLE","ENTRANCE TO OR EXIT FROM PRIVATE PROPERTY OR DRIVEWAY","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",30,"1 - DRY","17 - MARKED LANES","2 - CLOUDY","C - CLASS C","NO CHARGES",24,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED",0,"Person_Not_Injured"
"13306918","No","AUSTIN POLICE DEPARTMENT",FALSE,"No","2013-01-28",0,"1",1,"B - SUSPECTED MINOR INJURY","1711","2013","MONDAY","PEDALCYCLIST","17:00 - 17:59","3 - DARK, LIGHTED","ONE MOTOR VEHICLE - GOING STRAIGHT",0,"2 - THREE ENTERING ROADS - T","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",30,"1 - DRY","96 - NONE","1 - CLEAR","5 - UNLICENSED","DRIVING WITH NO DL, FAILURE TO MAINTAIN FINANCIAL RESPONSIBILITY",22,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED",0,"Person_Not_Injured"
"13306918","No","AUSTIN POLICE DEPARTMENT",FALSE,"No","2013-01-28",0,"1",1,"B - SUSPECTED MINOR INJURY","1711","2013","MONDAY","PEDALCYCLIST","17:00 - 17:59","3 - DARK, LIGHTED","ONE MOTOR VEHICLE - GOING STRAIGHT",0,"2 - THREE ENTERING ROADS - T","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",30,"1 - DRY","96 - NONE","1 - CLEAR","5 - UNLICENSED","NO CHARGES",37,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","B - BLACK","2 - FEMALE","99 - UNKNOWN IF WORN","B - SUSPECTED MINOR INJURY",1,"Person_Possible_Injury"
"13118127","No","AUSTIN POLICE DEPARTMENT",FALSE,"No","2013-01-29",0,"1",1,"B - SUSPECTED MINOR INJURY","914","2013","TUESDAY","PEDALCYCLIST","09:00 - 09:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - GOING STRAIGHT",0,"4 - FOUR ENTERING ROADS","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",0,"1 - DRY","5 - SIGNAL LIGHT","1 - CLEAR","C - CLASS C","NO CHARGES",52,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","H - HISPANIC","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED",0,"Person_Not_Injured"
"13118127","No","AUSTIN POLICE DEPARTMENT",FALSE,"No","2013-01-29",0,"1",1,"B - SUSPECTED MINOR INJURY","914","2013","TUESDAY","PEDALCYCLIST","09:00 - 09:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - GOING STRAIGHT",0,"4 - FOUR ENTERING ROADS","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",0,"1 - DRY","5 - SIGNAL LIGHT","1 - CLEAR","C - CLASS C","NO CHARGES",54,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","98 - OTHER","2 - FEMALE","1 - NOT WORN","B - SUSPECTED MINOR INJURY",1,"Person_Possible_Injury"
"13118150","Yes","AUSTIN POLICE DEPARTMENT",TRUE,"No","2013-01-30",0,"1",0,"B - SUSPECTED MINOR INJURY","1645","2013","WEDNESDAY","PEDALCYCLIST","16:00 - 16:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - GOING STRAIGHT",0,"97 - NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",30,"1 - DRY","17 - MARKED LANES","1 - CLEAR","99 - UNKNOWN","NO CHARGES",21,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","99 - UNKNOWN","99 - UNKNOWN","97 - NOT APPLICABLE","99 - UNKNOWN",0,"Person_Unkown_Injury"
"13118150","Yes","AUSTIN POLICE DEPARTMENT",TRUE,"No","2013-01-30",0,"1",0,"B - SUSPECTED MINOR INJURY","1645","2013","WEDNESDAY","PEDALCYCLIST","16:00 - 16:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - GOING STRAIGHT",0,"97 - NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",30,"1 - DRY","17 - MARKED LANES","1 - CLEAR","C - CLASS C","NO CHARGES",22,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","1 - MALE","1 - NOT WORN","B - SUSPECTED MINOR INJURY",1,"Person_Possible_Injury"
"13118158","No","AUSTIN POLICE DEPARTMENT",TRUE,"No","2013-01-30",0,"1",1,"B - SUSPECTED MINOR INJURY","1643","2013","WEDNESDAY","PEDALCYCLIST","16:00 - 16:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - TURNING LEFT",0,"2 - THREE ENTERING ROADS - T","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",30,"1 - DRY","16 - BIKE LANE","1 - CLEAR","C - CLASS C","FAIL TO YIELD RIGHT OF WAY-LEFT TURN",67,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","H - HISPANIC","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED",0,"Person_Not_Injured"
"13118158","No","AUSTIN POLICE DEPARTMENT",TRUE,"No","2013-01-30",0,"1",1,"B - SUSPECTED MINOR INJURY","1643","2013","WEDNESDAY","PEDALCYCLIST","16:00 - 16:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - TURNING LEFT",0,"2 - THREE ENTERING ROADS - T","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",30,"1 - DRY","16 - BIKE LANE","1 - CLEAR","C - CLASS C","NO CHARGES",34,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","1 - MALE","99 - UNKNOWN IF WORN","B - SUSPECTED MINOR INJURY",1,"Person_Possible_Injury"
"13250368","Yes","AUSTIN POLICE DEPARTMENT",FALSE,"No","2013-01-31",0,"1",1,"B - SUSPECTED MINOR INJURY","830","2013","THURSDAY","PEDALCYCLIST","08:00 - 08:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - TURNING RIGHT",0,"98 - OTHER (EXPLAIN IN NARRATIVE)","ENTRANCE TO OR EXIT FROM PRIVATE PROPERTY OR DRIVEWAY","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",55,"1 - DRY","17 - MARKED LANES","1 - CLEAR","C - CLASS C","NO CHARGES",56,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED",0,"Person_Not_Injured"
"13250368","Yes","AUSTIN POLICE DEPARTMENT",FALSE,"No","2013-01-31",0,"1",1,"B - SUSPECTED MINOR INJURY","830","2013","THURSDAY","PEDALCYCLIST","08:00 - 08:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - TURNING RIGHT",0,"98 - OTHER (EXPLAIN IN NARRATIVE)","ENTRANCE TO OR EXIT FROM PRIVATE PROPERTY OR DRIVEWAY","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",55,"1 - DRY","17 - MARKED LANES","1 - CLEAR","C - CLASS C","NO CHARGES",27,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","1 - MALE","1 - NOT WORN","B - SUSPECTED MINOR INJURY",1,"Person_Possible_Injury"
"13118178","No","AUSTIN POLICE DEPARTMENT",TRUE,"No","2013-02-01",0,"2",1,"B - SUSPECTED MINOR INJURY","1225","2013","FRIDAY","PEDALCYCLIST","12:00 - 12:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - GOING STRAIGHT",0,"4 - FOUR ENTERING ROADS","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",0,"1 - DRY","15 - CROSSWALK","1 - CLEAR","C - CLASS C","NO CHARGES",30,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED",0,"Person_Not_Injured"
"13118178","No","AUSTIN POLICE DEPARTMENT",TRUE,"No","2013-02-01",0,"2",1,"B - SUSPECTED MINOR INJURY","1225","2013","FRIDAY","PEDALCYCLIST","12:00 - 12:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - GOING STRAIGHT",0,"4 - FOUR ENTERING ROADS","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",0,"1 - DRY","15 - CROSSWALK","1 - CLEAR","C - CLASS C","NO CHARGES",15,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","H - HISPANIC","1 - MALE","1 - NOT WORN","B - SUSPECTED MINOR INJURY",1,"Person_Possible_Injury"
"13118216","No","AUSTIN POLICE DEPARTMENT",FALSE,"No","2013-02-04",0,"2",1,"B - SUSPECTED MINOR INJURY","1544","2013","MONDAY","PEDALCYCLIST","15:00 - 15:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - TURNING RIGHT",0,"97 - NOT APPLICABLE","PARKING AREA WITHIN RIGHT OF WAY","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",30,"1 - DRY","96 - NONE","1 - CLEAR","C - CLASS C","NO CHARGES",38,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","1 - MALE","2 - WORN, DAMAGED","B - SUSPECTED MINOR INJURY",1,"Person_Possible_Injury"
"13118216","No","AUSTIN POLICE DEPARTMENT",FALSE,"No","2013-02-04",0,"2",1,"B - SUSPECTED MINOR INJURY","1544","2013","MONDAY","PEDALCYCLIST","15:00 - 15:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - TURNING RIGHT",0,"97 - NOT APPLICABLE","PARKING AREA WITHIN RIGHT OF WAY","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",30,"1 - DRY","96 - NONE","1 - CLEAR","C - CLASS C","NO CHARGES",26,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED",0,"Person_Not_Injured"
"13136105","Yes","AUSTIN POLICE DEPARTMENT",TRUE,"No","2013-02-04",0,"2",1,"B - SUSPECTED MINOR INJURY","1655","2013","MONDAY","PEDALCYCLIST","16:00 - 16:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - TURNING RIGHT",0,"3 - THREE ENTERING ROADS - Y","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",30,"1 - DRY","5 - SIGNAL LIGHT","1 - CLEAR","C - CLASS C","NO CHARGES",20,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","2 - FEMALE","1 - NOT WORN","B - SUSPECTED MINOR INJURY",1,"Person_Possible_Injury"
"13136105","Yes","AUSTIN POLICE DEPARTMENT",TRUE,"No","2013-02-04",0,"2",1,"B - SUSPECTED MINOR INJURY","1655","2013","MONDAY","PEDALCYCLIST","16:00 - 16:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - TURNING RIGHT",0,"3 - THREE ENTERING ROADS - Y","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",30,"1 - DRY","5 - SIGNAL LIGHT","1 - CLEAR","C - CLASS C","NO CHARGES",41,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","H - HISPANIC","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED",0,"Person_Not_Injured"
"13224577","No","AUSTIN POLICE DEPARTMENT",FALSE,"No","2013-02-04",0,"2",1,"C - POSSIBLE INJURY","1341","2013","MONDAY","PEDALCYCLIST","13:00 - 13:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - GOING STRAIGHT",0,"97 - NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",35,"1 - DRY","17 - MARKED LANES","1 - CLEAR","C - CLASS C","NO CHARGES",21,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","1 - MALE","1 - NOT WORN","C - POSSIBLE INJURY",1,"Person_Possible_Injury"
"13224577","No","AUSTIN POLICE DEPARTMENT",FALSE,"No","2013-02-04",0,"2",1,"C - POSSIBLE INJURY","1341","2013","MONDAY","PEDALCYCLIST","13:00 - 13:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - GOING STRAIGHT",0,"97 - NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",35,"1 - DRY","17 - MARKED LANES","1 - CLEAR","C - CLASS C","NO CHARGES",26,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","B - BLACK","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED",0,"Person_Not_Injured"
"13136091","No","AUSTIN POLICE DEPARTMENT",TRUE,"No","2013-02-07",0,"2",0,"B - SUSPECTED MINOR INJURY","813","2013","THURSDAY","PEDALCYCLIST","08:00 - 08:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - TURNING RIGHT",0,"4 - FOUR ENTERING ROADS","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",30,"1 - DRY","11 - CENTER STRIPE/DIVIDER","2 - CLOUDY","99 - UNKNOWN","NO CHARGES",26,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","99 - UNKNOWN","99 - UNKNOWN","97 - NOT APPLICABLE","99 - UNKNOWN",0,"Person_Unkown_Injury"
"13136091","No","AUSTIN POLICE DEPARTMENT",TRUE,"No","2013-02-07",0,"2",0,"B - SUSPECTED MINOR INJURY","813","2013","THURSDAY","PEDALCYCLIST","08:00 - 08:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - TURNING RIGHT",0,"4 - FOUR ENTERING ROADS","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",30,"1 - DRY","11 - CENTER STRIPE/DIVIDER","2 - CLOUDY","C - CLASS C","NO CHARGES",28,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","2 - FEMALE","1 - NOT WORN","B - SUSPECTED MINOR INJURY",1,"Person_Possible_Injury"
"13150231","No","AUSTIN POLICE DEPARTMENT",TRUE,"No","2013-02-07",0,"2",1,"B - SUSPECTED MINOR INJURY","1140","2013","THURSDAY","PEDALCYCLIST","11:00 - 11:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - GOING STRAIGHT",0,"4 - FOUR ENTERING ROADS","NOT APPLICABLE","NOT APPLICABLE","US & STATE HIGHWAYS","4 OR MORE LANES",45,"1 - DRY","5 - SIGNAL LIGHT","1 - CLEAR","C - CLASS C","NO CHARGES",29,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","H - HISPANIC","1 - MALE","1 - NOT WORN","B - SUSPECTED MINOR INJURY",1,"Person_Possible_Injury"
"13150231","No","AUSTIN POLICE DEPARTMENT",TRUE,"No","2013-02-07",0,"2",1,"B - SUSPECTED MINOR INJURY","1140","2013","THURSDAY","PEDALCYCLIST","11:00 - 11:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - GOING STRAIGHT",0,"4 - FOUR ENTERING ROADS","NOT APPLICABLE","NOT APPLICABLE","US & STATE HIGHWAYS","4 OR MORE LANES",45,"1 - DRY","5 - SIGNAL LIGHT","1 - CLEAR","C - CLASS C","NO CHARGES",74,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","A - ASIAN","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED",0,"Person_Not_Injured"
"13250369","No","AUSTIN POLICE DEPARTMENT",TRUE,"No","2013-02-07",0,"2",1,"B - SUSPECTED MINOR INJURY","1517","2013","THURSDAY","PEDALCYCLIST","15:00 - 15:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - GOING STRAIGHT",3,"97 - NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","INTERSTATE","4 OR MORE LANES, DIVIDED",0,"1 - DRY","5 - SIGNAL LIGHT","1 - CLEAR","C - CLASS C","FTMACD",41,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","1 - MALE","4 - WORN, UNK DAMAGE","N - NOT INJURED",0,"Person_Not_Injured"
"13250369","No","AUSTIN POLICE DEPARTMENT",TRUE,"No","2013-02-07",0,"2",1,"B - SUSPECTED MINOR INJURY","1517","2013","THURSDAY","PEDALCYCLIST","15:00 - 15:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - GOING STRAIGHT",3,"97 - NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","INTERSTATE","4 OR MORE LANES, DIVIDED",0,"1 - DRY","5 - SIGNAL LIGHT","1 - CLEAR","C - CLASS C","NO CHARGES",28,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","1 - MALE","1 - NOT WORN","B - SUSPECTED MINOR INJURY",1,"Person_Possible_Injury"
"13204387","Yes","AUSTIN POLICE DEPARTMENT",FALSE,"No","2013-02-08",0,"2",1,"A - SUSPECTED SERIOUS INJURY","847","2013","FRIDAY","PEDALCYCLIST","08:00 - 08:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - GOING STRAIGHT",0,"97 - NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",30,"1 - DRY","96 - NONE","1 - CLEAR","C - CLASS C","UNSAFE START FROM PARKED POSITION",52,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED",0,"Person_Not_Injured"
"13204387","Yes","AUSTIN POLICE DEPARTMENT",FALSE,"No","2013-02-08",0,"2",1,"A - SUSPECTED SERIOUS INJURY","847","2013","FRIDAY","PEDALCYCLIST","08:00 - 08:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - GOING STRAIGHT",0,"97 - NOT APPLICABLE","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",30,"1 - DRY","96 - NONE","1 - CLEAR","C - CLASS C","NO CHARGES",30,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","1 - MALE","4 - WORN, UNK DAMAGE","A - SUSPECTED SERIOUS INJURY",1,"Person_Possible_Injury"
"13144133","No","AUSTIN POLICE DEPARTMENT",TRUE,"No","2013-02-12",0,"2",1,"C - POSSIBLE INJURY","1726","2013","TUESDAY","PEDALCYCLIST","17:00 - 17:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - GOING STRAIGHT",0,"98 - OTHER (EXPLAIN IN NARRATIVE)","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",30,"1 - DRY","8 - STOP SIGN","1 - CLEAR","C - CLASS C","FTYROW",23,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED",0,"Person_Not_Injured"
"13144133","No","AUSTIN POLICE DEPARTMENT",TRUE,"No","2013-02-12",0,"2",1,"C - POSSIBLE INJURY","1726","2013","TUESDAY","PEDALCYCLIST","17:00 - 17:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - GOING STRAIGHT",0,"98 - OTHER (EXPLAIN IN NARRATIVE)","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",30,"1 - DRY","8 - STOP SIGN","1 - CLEAR","C - CLASS C","NO CHARGES",33,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","1 - MALE","2 - WORN, DAMAGED","C - POSSIBLE INJURY",1,"Person_Possible_Injury"
"13144156","No","AUSTIN POLICE DEPARTMENT",TRUE,"No","2013-02-12",0,"2",1,"A - SUSPECTED SERIOUS INJURY","1146","2013","TUESDAY","PEDALCYCLIST","11:00 - 11:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - GOING STRAIGHT",0,"4 - FOUR ENTERING ROADS","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",0,"1 - DRY","8 - STOP SIGN","1 - CLEAR","C - CLASS C","NO CHARGES",17,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED",0,"Person_Not_Injured"
"13144156","No","AUSTIN POLICE DEPARTMENT",TRUE,"No","2013-02-12",0,"2",1,"A - SUSPECTED SERIOUS INJURY","1146","2013","TUESDAY","PEDALCYCLIST","11:00 - 11:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - GOING STRAIGHT",0,"4 - FOUR ENTERING ROADS","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",0,"1 - DRY","8 - STOP SIGN","1 - CLEAR","C - CLASS C","NO CHARGES",30,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","2 - FEMALE","99 - UNKNOWN IF WORN","A - SUSPECTED SERIOUS INJURY",1,"Person_Possible_Injury"
"13144149","Yes","AUSTIN POLICE DEPARTMENT",TRUE,"No","2013-02-13",0,"2",1,"A - SUSPECTED SERIOUS INJURY","1732","2013","WEDNESDAY","PEDALCYCLIST","17:00 - 17:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - GOING STRAIGHT",0,"4 - FOUR ENTERING ROADS","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",35,"1 - DRY","5 - SIGNAL LIGHT","1 - CLEAR","C - CLASS C","RAN RED LIGHT",42,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED",0,"Person_Not_Injured"
"13144149","Yes","AUSTIN POLICE DEPARTMENT",TRUE,"No","2013-02-13",0,"2",1,"A - SUSPECTED SERIOUS INJURY","1732","2013","WEDNESDAY","PEDALCYCLIST","17:00 - 17:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - GOING STRAIGHT",0,"4 - FOUR ENTERING ROADS","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",35,"1 - DRY","5 - SIGNAL LIGHT","1 - CLEAR","C - CLASS C","NO CHARGES",41,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","H - HISPANIC","1 - MALE","4 - WORN, UNK DAMAGE","A - SUSPECTED SERIOUS INJURY",1,"Person_Possible_Injury"
"13203402","No","AUSTIN POLICE DEPARTMENT",TRUE,"No","2013-02-13",0,"2",1,"A - SUSPECTED SERIOUS INJURY","1058","2013","WEDNESDAY","PEDALCYCLIST","10:00 - 10:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - TURNING RIGHT",0,"2 - THREE ENTERING ROADS - T","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",30,"1 - DRY","5 - SIGNAL LIGHT","1 - CLEAR","C - CLASS C","NO CHARGES",32,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","1 - MALE","1 - NOT WORN","A - SUSPECTED SERIOUS INJURY",1,"Person_Possible_Injury"
"13203402","No","AUSTIN POLICE DEPARTMENT",TRUE,"No","2013-02-13",0,"2",1,"A - SUSPECTED SERIOUS INJURY","1058","2013","WEDNESDAY","PEDALCYCLIST","10:00 - 10:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - TURNING RIGHT",0,"2 - THREE ENTERING ROADS - T","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",30,"1 - DRY","5 - SIGNAL LIGHT","1 - CLEAR","C - CLASS C","NO CHARGES",56,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","H - HISPANIC","2 - FEMALE","97 - NOT APPLICABLE","N - NOT INJURED",0,"Person_Not_Injured"
"13144205","No","AUSTIN POLICE DEPARTMENT",TRUE,"No","2013-02-15",0,"2",1,"B - SUSPECTED MINOR INJURY","822","2013","FRIDAY","PEDALCYCLIST","08:00 - 08:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - TURNING LEFT",0,"4 - FOUR ENTERING ROADS","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",30,"1 - DRY","8 - STOP SIGN","1 - CLEAR","C - CLASS C","UNSAFE MOVEMENT-LEFT",21,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","1 - MALE","97 - NOT APPLICABLE","N - NOT INJURED",0,"Person_Not_Injured"
"13144205","No","AUSTIN POLICE DEPARTMENT",TRUE,"No","2013-02-15",0,"2",1,"B - SUSPECTED MINOR INJURY","822","2013","FRIDAY","PEDALCYCLIST","08:00 - 08:59","1 - DAYLIGHT","ONE MOTOR VEHICLE - TURNING LEFT",0,"4 - FOUR ENTERING ROADS","NOT APPLICABLE","NOT APPLICABLE","CITY STREET","NOT APPLICABLE",30,"1 - DRY","8 - STOP SIGN","1 - CLEAR","C - CLASS C","NO CHARGES",43,"96 - NONE","96 - NONE","97 - NOT APPLICABLE","W - WHITE","1 - MALE","2 - WORN, DAMAGED","B - SUSPECTED MINOR INJURY",1,"Person_Possible_Injury"
